Country Name,iso3,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Dominican Republic,DOM,Forest area (% of land area),AG.LND.FRST.ZS,22.8731111571103,23.6617672445858,24.4504233320613,25.2390819463492,26.0277380338245,26.8163941212999,27.6050502087754,28.3937062962509,29.1823649105388,29.9710209980141,30.7596770854895,31.4469043918833,32.1341342250892,32.8213615314829,33.5085913646891,34.1958186710826,34.87890705858,35.5619954460774,36.2450838335748,36.9281722210722,37.6112606085697,38.2984879149634,38.9857177481693,39.672945054563,40.3601748877692,41.0474021941627,41.7346295005564
Ecuador,ECU,Forest area (% of land area),AG.LND.FRST.ZS,52.8494784329396,52.5236612867541,52.1978758883741,51.8720904899942,51.5462733438087,51.2204879454288,50.8947060745828,50.5689206762029,56.0045893247202,55.6414493137482,55.278305370732,54.9612646460783,54.6442278534687,54.3272264492571,54.0101857246034,53.693188252436,53.3761475277822,53.0591068031285,52.7421093309611,52.4250686063074,52.1080672020958,51.7910304094862,51.4739896848325,51.1569882806209,50.8399514880114,50.5229500837997,50.2059526116323
"Egypt, Arab Rep.",EGY,Forest area (% of land area),AG.LND.FRST.ZS,0.0442011150735848,0.0457079712692752,0.0472148274649656,0.048721683660656,0.0502285398563464,0.0517353960520368,0.0532422522477272,0.0547491084434175,0.0562559646391079,0.0577628208347983,0.0592696770304887,0.0608769887730384,0.0624843043477216,0.0640916160902712,0.0656989316649544,0.0673062434075041,0.0679089843529269,0.0685117252983497,0.0691144739080394,0.0697172148534622,0.0703199557988849,0.0709226967443077,0.0715254376897305,0.0721281862994202,0.072730927244843,0.0733336681902657,0.0739364091356885
El Salvador,SLV,Forest area (% of land area),AG.LND.FRST.ZS,18.1949806949807,17.9777992277992,17.7606177606178,17.5434362934363,17.3262548262548,17.1090733590734,16.8918918918919,16.6747104247104,16.457528957529,16.2403474903475,16.023166023166,15.8011580065871,15.5791499900082,15.3571434462853,15.1351354297064,14.9131274131274,14.7007724953434,14.4884175775594,14.2760611869194,14.0637062691353,13.8513513513514,13.6389964335674,13.4266415157834,13.2142851251433,13.0019302073593,12.7895752895753,12.5772203717913
Equatorial Guinea,GNQ,Forest area (% of land area),AG.LND.FRST.ZS,66.3101604278075,65.8930498690955,65.4759349585005,65.0588243997882,64.6417094891936,64.2245989304813,63.8074883717693,63.3903734611743,62.973262902462,62.5561479918674,62.1390374331551,61.7254910664549,61.3119446997551,60.8983939811722,60.484847614472,60.0713012477718,59.6506221451651,59.2299473944406,58.8092682918339,58.3885935411098,57.9679144385027,57.5543680718025,57.1408217051027,56.7272709865198,56.3137246198196,55.9001782531194,55.4866318864192
Eritrea,ERI,Forest area (% of land area),AG.LND.FRST.ZS,16.049504950495,16.4253465346535,16.049504950495,15.9158415841584,15.8712871287129,15.8267326732673,15.7821782178218,15.7376237623762,15.6930693069307,15.6485148514851,15.6039603960396,15.5603957978806,15.5168311997216,15.4732678101795,15.4297032120204,15.3861386138614,15.3425740157024,15.2990094175434,15.2554460280013,15.2118814298422,15.1683168316832,15.1247522335242,15.0811876353651,15.0376242458231,14.994059647664,14.950495049505,14.9069304513459
Estonia,EST,Forest area (% of land area),AG.LND.FRST.ZS,52.0405756074546,52.0405756074546,52.2151427776303,52.3024321221102,52.3897157071982,52.4769992922859,52.5642828773739,52.6515664624617,52.7388558069415,52.8261393920295,52.9134229771172,52.9558869740064,52.9983509708953,53.0408092083923,53.0832732052814,53.1257372021703,53.0408092083923,52.9558869740064,52.8709589802284,52.7860367458422,52.7011087520642,52.6916748680408,52.6822352246256,51.3641603135066,51.3549551953934,51.3457556935818,51.3365561917702
Eswatini,SWZ,Forest area (% of land area),AG.LND.FRST.ZS,27.4418604651163,27.709302680437,27.9767448957576,28.2441853368005,28.5116275521212,28.7790697674419,29.0465119827626,29.3139541980832,29.5813946391261,29.8488386287246,30.1162790697674,30.3837195108103,30.6511635004088,30.9186039414517,31.1860479310502,31.453488372093,31.7093037450037,31.9651155693587,32.2209309422692,32.4767427666243,32.7325581395349,32.9999985805778,33.2674425701762,33.5348830112191,33.8023270008176,34.0697674418605,34.3372078829034
Ethiopia,ETH,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,14.6912998046875,14.550400390625,14.4095,14.268599609375,14.1277001953125,13.9867998046875,13.845900390625,13.705,13.564,13.423,13.282,13.141,13,12.8592001953125,12.718400390625,12.577599609375,12.4367998046875,12.296,12.336599609375,12.3772001953125,12.4177998046875,12.458400390625,12.499,12.539599609375
Faroe Islands,FRO,Forest area (% of land area),AG.LND.FRST.ZS,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499
Fiji,FJI,Forest area (% of land area),AG.LND.FRST.ZS,52.1565421135229,52.3070620916291,52.4581266088961,52.6086465870022,52.7597144450003,52.9102344231065,53.0607544012127,53.2118222592108,53.362342237317,53.5134100953151,53.6639300734212,53.8478373176228,54.0322924417163,54.2162030266489,54.4006581507424,54.5845653949439,54.5369466145834,54.4887799543309,54.4411611739703,54.3935423936097,54.3459236132492,54.6119326636905,54.8779417141319,55.1439507645731,55.4099631557455,55.6759722061866,55.9419812566278
Finland,FIN,Forest area (% of land area),AG.LND.FRST.ZS,71.8178535079944,72.0049903148495,72.1921271217046,72.3792639285597,72.5664007354148,72.7535375422699,72.9406743491251,73.1278111559802,73.3149479628353,73.5020847696904,73.6892215765455,73.4909209408549,73.2926203051643,73.0943260817821,72.8960254460915,72.6977248104009,72.8617934300089,72.915913052057,73.0108588351431,73.0602171767029,73.1095755182626,73.1119813090263,73.1119813090263,73.1119813090263,73.1119813090263,73.1071698858215,73.1071698858215
France,FRA,Forest area (% of land area),AG.LND.FRST.ZS,26.3639444159487,26.5197243625733,26.6755043091979,26.8312860392832,26.9870659859078,27.1428459325324,27.298625879157,27.4544058257816,27.6101875558669,27.7659675024915,27.9216976518641,28.1306225729372,28.3395457105527,28.5328381125808,28.7573937692413,28.9668477004284,29.1724876812552,29.3781294455721,29.5837694263989,29.7894111907158,29.9950511715426,30.2014223833292,30.4077935951159,30.6141648069026,30.8205360186893,31.0269072304759,31.2332784422626
French Polynesia,PYF,Forest area (% of land area),AG.LND.FRST.ZS,15.0273224043716,16.3934426229508,17.7595628415301,19.1256830601093,20.4918032786885,21.8579234972678,23.224043715847,24.5901639344262,25.9562841530055,27.3224043715847,28.6885245901639,30.0546448087432,31.4207650273224,32.7868852459016,34.1530054644809,35.5191256830601,36.8852459016393,38.2513661202186,39.6174863387978,40.9836065573771,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563
Gabon,GAB,Forest area (% of land area),AG.LND.FRST.ZS,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,85.380525478325,86.1567120735825,86.93289866884,87.7090852640975,88.485271859355,89.2614584546125,90.03764504987
"Gambia, The",GMB,Forest area (% of land area),AG.LND.FRST.ZS,43.6758893280632,43.8636357605221,44.0513821929811,44.239131641011,44.42687807347,44.6146245059289,44.8023709383877,44.9901173708467,45.1778668188766,45.3656132513356,45.5533596837945,45.7509881422925,45.9486166007905,46.1462450592885,46.3438735177866,46.5415019762846,46.7193663827045,46.8972338046953,47.075098211115,47.2529656331058,47.4308300395257,47.5889334094383,47.7470367793509,47.9051371336926,48.0632405036051,48.2213438735178,48.3794472434304
Georgia,GEO,Forest area (% of land area),AG.LND.FRST.ZS,39.6028205497194,39.6028205497194,39.631025484782,39.6429707736725,39.654916062563,39.6668578381333,39.6788031270237,39.6907484159142,39.7026901914844,39.7146354803749,39.7265807692654,39.7608286151784,39.7950799744119,39.8293278203249,39.8635791795582,39.8978270254713,40.0414445311376,40.1850620368039,40.3286795424701,40.4722970481364,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027
Germany,DEU,Forest area (% of land area),AG.LND.FRST.ZS,32.3661673302208,32.3816354670896,32.397100806827,32.4134973513763,32.429892037968,32.4462904611859,32.4626898238993,32.4818788273528,32.5001438178686,32.5193409633074,32.5376128385155,32.5594726282602,32.5804047468899,32.6022763108856,32.6232187401439,32.6413579538938,32.6594402385868,32.6784638770184,32.696555087055,32.7127735865294,32.7308718478354,32.7375487720909,32.7451655477133,32.7189864709929,32.7228432215535,32.7324234474218,32.6912067781085
Ghana,GHA,Forest area (% of land area),AG.LND.FRST.ZS,37.9142128856465,38.0381479973301,38.1620831090138,38.2860139288697,38.4099490405533,38.533884152237,38.6578192639206,38.7817543756043,38.9056851954601,39.0296203071438,39.1535554188275,39.2801257127868,39.4066960067461,39.5332705925332,39.6598408864925,39.7864111804518,39.9112261168366,40.0360367613936,40.1608516977784,40.2856623423354,40.4104772787202,40.535292215105,40.660102859662,40.7849177960468,40.9097284406039,41.0345433769887,41.1593583133735
Gibraltar,GIB,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,Forest area (% of land area),AG.LND.FRST.ZS,25.5934833204034,25.8277730889983,26.0620628575931,26.2963545202192,26.530644288814,26.7649340574088,26.9992238260037,27.2335135945985,27.4678052572246,27.7020950258195,27.9363847944143,28.1706745630092,28.404964331604,28.63925599423,28.8735457628249,29.1078355314197,29.3421253000146,29.5764150686094,29.8107067312355,30.0449964998303,30.2792862684251,30.51357603702,30.7478658056148,30.9821574682409,31.2164472368358,31.4507370054306,31.6850267740254
Greenland,GRL,Forest area (% of land area),AG.LND.FRST.ZS,0.000643839621913687,0.000643839621913687,0.000643839621913687,0.000643839621913687,0.000643839621913687,0.000643839621913687,0.000643839621913687,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227,0.000535997073475227
Grenada,GRD,Forest area (% of land area),AG.LND.FRST.ZS,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124,49.9705875621124
Guam,GUM,Forest area (% of land area),AG.LND.FRST.ZS,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963,46.2962962962963
Guatemala,GTM,Forest area (% of land area),AG.LND.FRST.ZS,44.307577454274,43.8036580813736,43.2997387084733,42.795819335573,42.2918999626726,41.7879805897723,41.284061216872,40.7801418439716,40.2762224710713,39.772303098171,39.2683837252706,38.7644643523703,38.2605449794699,37.7566256065696,37.2527062336693,36.7487868607689,36.345651818105,35.9425167754409,35.5393794544956,35.1362444118317,34.7331093691676,34.3934312957843,34.0537509441198,33.7140728707366,33.3743925190719,33.0347144456887,32.6950363723054
Guinea,GIN,Forest area (% of land area),AG.LND.FRST.ZS,29.5621032069022,29.4155949861631,29.2690867654241,29.122578544685,28.976070323946,28.8295621032069,28.6830538824679,28.5365456617288,28.3900374409897,28.2435292202507,28.0970209995116,27.9505127787726,27.8040045580335,27.6574963372945,27.5109881165554,27.3644798958164,27.2179716750773,27.0714634543383,26.9249552335992,26.7784470128602,26.6319387921211,26.4854305713821,26.338922350643,26.192414129904,26.0459059091649,25.8993976884259,25.7528894676868
Guinea-Bissau,GNB,Forest area (% of land area),AG.LND.FRST.ZS,78.8051209103841,78.4637234119399,78.122334595595,77.7809370971508,77.4395482808055,77.0981507823613,76.7567532839171,76.4153644675722,76.073966969128,75.7325781527827,75.3911806543386,75.0497831558944,74.7083943395494,74.3669968411052,74.02560802476,73.6842105263158,73.3285917496444,72.972972972973,72.6173541963016,72.2617354196302,71.9061166429588,71.5504978662873,71.1948790896159,70.8392603129445,70.4836415362731,70.1280227596017,69.7724039829303
Guyana,GUY,Forest area (% of land area),AG.LND.FRST.ZS,84.6329692659385,84.6136612585725,84.5943631731014,84.5750551657353,84.5557570802642,84.5364490728982,84.5171410655321,84.497842980061,84.4785349726949,84.4592368872238,84.4399288798578,84.4196088392177,84.3992887985776,84.3789687579375,84.3586487172974,84.3383286766574,84.3119165925832,84.2854945866142,84.25908250254,84.232660496571,84.2062484124968,84.1554483108966,84.1046482092964,84.0538481076962,84.003048006096,83.9522479044958,83.9014478028956
Haiti,HTI,Forest area (% of land area),AG.LND.FRST.ZS,4.20899854862119,4.1835995301799,4.15820023491005,4.13280121646876,4.10740192119891,4.08200290275762,4.05660388431633,4.03120458904648,4.00580557060519,3.98040627533534,3.95500725689405,3.92597956996524,3.89695215986499,3.86792447293618,3.83889706283592,3.80986937590711,3.7808416889783,3.75181427887805,3.72278659194924,3.69375918184898,3.66473149492017,3.63570380799136,3.60667639789111,3.5776487109623,3.54862130086204,3.51959361393324,3.49056592700443
Honduras,HND,Forest area (% of land area),AG.LND.FRST.ZS,72.714272946644,71.1556001220507,69.5969272974573,68.0382501089239,66.4795772843306,64.9209044597372,63.3622316351439,61.8035588105505,60.2448816220172,58.6862087974238,57.1275359728305,56.0550540709625,54.9825721690946,53.9100902672267,52.8376083653588,51.7651264634909,50.692644561623,49.6201626597551,48.5476807578872,47.4751988560193,46.4027169541514,45.3302350522835,44.2577531504156,43.1852712485477,42.1127893466798,41.0403074448119,39.967825542944
"Hong Kong SAR, China",HKG,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Forest area (% of land area),AG.LND.FRST.ZS,20.0400578613553,20.1691329207293,20.2982079801033,20.4295576321848,20.558647055576,20.6877364789673,20.8168259023586,20.9599103693973,21.0890874034313,21.2182630781076,21.3903146619058,21.5376026687333,21.6848920376485,21.832180044476,21.9794694133913,22.1292266488115,22.2698356833606,22.4104447179096,22.5510551146985,22.4610629008512,22.6002430133657,22.6510559776455,22.7018662451329,22.7526792094127,22.8034894768999,22.8543024411797,22.9051154054595
Iceland,ISL,Forest area (% of land area),AG.LND.FRST.ZS,0.160598507545832,0.173266841289111,0.185935156006468,0.198603489749747,0.211271823493025,0.223940157236304,0.236608471953661,0.24927680569694,0.261945139440217,0.274613473183496,0.287281787900853,0.302643393043271,0.318004979159767,0.333366565276262,0.34872817041868,0.364089775561097,0.376458869610641,0.388827925608342,0.401197019657886,0.413566075655588,0.425935169705132,0.438902743142145,0.451870316579157,0.464837890016171,0.477805501505026,0.49077307494204,0.503740648379052
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,21.5051846669739,21.5539879935356,21.6027900062727,21.6515933328344,21.7003953455716,21.7491986721333,21.798001998695,21.8468040114322,21.8956073379939,21.944409350731,21.9932126772927,22.1492056932117,22.3052013367797,22.4611943526986,22.6171899962666,22.7731830121856,22.9131683898439,23.0531511398532,23.1931365175115,23.3331192675207,23.4731046451791,23.5331070121654,23.5931093791517,23.6531143737871,23.7131167407734,23.7731191077597,23.833121474746
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,65.4377142478624,64.3813920728981,63.3250698979338,62.2687520355272,61.2124298605629,60.1561076855987,59.0997855106344,58.0434633356702,56.9871454732635,55.9308232982993,54.874501123335,54.7031588967029,54.5318166700707,54.3604701308809,54.1891279042488,54.0177856776167,53.639660625866,53.2615355741153,52.8834105223646,52.5052854706139,52.1271604188632,51.7493674340489,51.3715744492347,50.9937771518628,50.6159841670485,50.2381911822342,49.8603981974199
"Iran, Islamic Rep.",IRN,Forest area (% of land area),AG.LND.FRST.ZS,5.57237381217153,5.58769832955745,5.6030234465176,5.61834796390352,5.63367248128945,5.64899699867537,5.6643215160613,5.67964603344722,5.69497055083315,5.71029506821908,5.725619585605,5.89339124356873,6.06116949684883,6.22894115481256,6.39671880851844,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639
Iraq,IRQ,Forest area (% of land area),AG.LND.FRST.ZS,1.8382605116949,1.84146151865483,1.84466238606436,1.84786339302428,1.85106426043382,1.85426526739374,1.85746627435367,1.8606671417632,1.86386814872312,1.86706901613265,1.87027002309258,1.8734710300525,1.87667189746203,1.87987290442196,1.88307377183149,1.88627477879141,1.88627477879141,1.88627477879141,1.88627477879141,1.89952109044023,1.89952109044023,1.89952109044023,1.89952109044023,1.90036114959972,1.90036114959972,1.90036114959972,1.90036114959972
Ireland,IRL,Forest area (% of land area),AG.LND.FRST.ZS,6.74989113078821,6.99666134417187,7.24328625684969,7.49005647023334,7.73668138291116,7.98345159629482,8.23007650897264,8.47684672235629,8.72347252101402,8.97024273439768,9.2168676470755,9.39076778452288,9.56452350724435,9.73842364469172,9.91232378213911,10.0862248055664,10.1756423283495,10.2649154364068,10.3544782598958,10.4438957826789,10.5331688907361,10.6156190674785,10.6980692442209,10.7803741202574,10.8628251829797,10.945275359722,11.0277255364644
Isle of Man,IMN,Forest area (% of land area),AG.LND.FRST.ZS,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521
Israel,ISR,Forest area (% of land area),AG.LND.FRST.ZS,6.09981515711645,6.19685795302754,6.29390004381895,6.39094283973004,6.48798493052144,6.58502772643253,6.68207052234362,6.77911261313503,6.87615540904612,6.97319749983752,7.07024029574861,7.08872430205564,7.10720901348235,7.12569301978937,7.14417773121608,7.16266173752311,7.15341973436959,7.14417773121608,7.13493502294288,7.12569301978937,7.11645101663586,7.21811446156386,7.31977790649187,7.42144205653956,7.52310550146756,7.62476894639556,7.72643239132357
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,25.8066709734453,26.0715375279445,26.3364040824436,26.6012722971422,26.8661388516414,27.1310054061406,27.3958719606397,27.6607385151389,27.9256067298375,28.1904716241372,28.4553398388358,28.7205467342151,28.9857536295944,29.2479771537363,29.513157000068,29.7783368463997,29.9612422815241,30.1441477166485,30.3270564718331,30.5099619069576,30.692867342082,30.8757727772064,31.0586782123309,31.2415869675155,31.4244924026399,31.6073978377643,31.7903032728888
Jamaica,JAM,Forest area (% of land area),AG.LND.FRST.ZS,31.8190218008787,31.7848578934744,31.750691168196,31.7165272607918,31.6823633533876,31.6481994459834,31.6140355385792,31.579871631175,31.5457077237708,31.5115409984923,31.4773770910881,31.4459831540715,31.4145892170548,31.3831952800381,31.3518013430214,31.3204074060047,31.2816250027052,31.2428425994056,31.2040630139802,31.1652806106807,31.1265010252554,31.0914128550972,31.0563246849392,31.021236514781,30.9861483446229,30.951062992339,30.9159748221809
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,68.4311574328031,68.4108601463933,68.3905628599835,68.3702709304718,68.349973644062,68.3296763576522,68.3281196416324,68.3078167866941,68.2875192901235,68.2672164351852,68.2469135802469,68.2792888374486,68.3116587362826,68.3440339934842,68.3764038923183,68.4087791495199,68.4257866083676,68.442799425583,68.4598068844307,68.4768197016461,68.4844328624331,68.4791057333598,68.4737787504115,68.4693856121077,68.4649978312898,68.4606100504718,68.4562222696538
Jordan,JOR,Forest area (% of land area),AG.LND.FRST.ZS,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.10494106980961,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187
Kazakhstan,KAZ,Forest area (% of land area),AG.LND.FRST.ZS,1.26754824610142,1.26754824610142,1.26332559086426,1.26121417281318,1.25910284519461,1.25699151757603,1.25488018995745,1.25276886233887,1.25065744428779,1.24854611666922,1.24643478905064,1.24436044832528,1.24228619803242,1.24021185730706,1.23813760701421,1.23606326628885,1.23398892556349,1.23191467527063,1.22984033454528,1.22776608425242,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,8.30024247109674,8.09519591785413,7.89015022253971,7.6851036692971,7.48005797398268,7.27501142074006,7.06996529646156,6.86491917218303,6.65987261894042,6.45482649466191,6.24978037038339,6.42196998980919,6.59415960923499,6.76634922866079,6.93853884808659,7.11072846751239,7.17503619084276,7.23934391417314,7.30365077957532,7.3679585029057,7.43226622623608,7.49657394956645,7.56088167289683,7.62518853829901,7.68949626162939,7.75380398495976,7.81811170829014
Kiribati,KIR,Forest area (% of land area),AG.LND.FRST.ZS,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498
"Korea, Dem. People’s Rep.",PRK,Forest area (% of land area),AG.LND.FRST.ZS,68.1089610497467,67.0558939898057,66.0028228747093,64.9497558147683,63.896684699672,62.8436176397309,61.7905505797899,60.7374794646935,59.6844124047525,58.6313412896562,57.5782742297151,56.5252071697741,55.4721360546778,54.4190689947367,53.3659978796404,52.3129308196994,51.2615223182771,50.2101138168549,49.158709370588,48.1073008691658,47.0558923677435,46.0011626941284,44.9464330205132,43.8917033468981,42.836973673283,41.7822439996678,40.7275143260527
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,66.0377358490566,65.9527244939612,65.8677182008734,65.782706845778,65.6977005526902,65.6126891975948,65.5276778424995,65.4426715494117,65.3576601943163,65.2726539012285,65.1876425461331,64.9307411861045,64.8290092435944,64.7541342490961,64.6725893168379,64.5844088797109,64.4962830547456,64.4015662885627,64.2870419147593,64.1726777009711,64.0123456790124,63.9407336386845,63.7837817766673,63.6298364283307,63.5492158232192,63.4614397865463,63.3548364929779
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Forest area (% of land area),AG.LND.FRST.ZS,0.193602696278548,0.201459029975831,0.209315377052384,0.217171710749668,0.22502807120549,0.232884404902774,0.240740738600058,0.248597072297341,0.256453432753164,0.264309766450447,0.272166100147731,0.280022433845015,0.287878794300837,0.295735127998121,0.303591461695405,0.311447822151227,0.319304155848511,0.327160489545794,0.335016823243078,0.3428731836989,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184
Kyrgyz Republic,KGZ,Forest area (% of land area),AG.LND.FRST.ZS,4.35870698644421,4.35870698644421,4.38362893272615,4.39504677113204,4.40646492776085,4.41788308438967,4.42930124101848,4.44071939764729,4.4521375542761,4.46355571090492,4.47497386753373,4.48644421272158,4.49791455790944,4.50938490309731,4.52085493006224,4.5323252752501,4.33180410247898,4.13128261148495,3.93076112049091,3.73023994771979,3.52971845672576,3.48800834202294,3.44629822732013,3.40458811261731,3.36287799791449,3.32116788321168,3.27945776850886
Lao PDR,LAO,Forest area (% of land area),AG.LND.FRST.ZS,76.4510415538345,75.9662468181326,75.4814520824307,74.9966658091421,74.5118710734402,74.0270763377383,73.542247752383,73.0574530166811,72.5726582809792,72.0878720076906,71.6030772719887,71.900911909662,72.1987888594021,72.4966234970754,72.7945004468154,73.0923350844887,73.9119621290078,74.7315891735269,75.5512162180459,76.370843262565,77.1904703070841,78.0100973516031,78.8297243961222,79.6493514406413,80.4689784851603,81.2886055296794,82.1082325741984
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,51.0161425172037,51.0161425172037,51.2348068625355,51.3441355103703,51.453468083548,51.5628006567256,51.6721332299033,51.7814658030808,51.8907944509156,52.0001270240933,52.1094595972708,52.2895346984996,52.4696097997282,52.6496888262997,52.8297639275285,53.0098390287571,53.193128985744,53.3764228680738,53.5597128250607,53.7568365657165,53.8881748071979,53.9292588801246,53.953040347831,53.9507951627574,53.9659070063726,53.972338372467,53.9787697385614
Lebanon,LBN,Forest area (% of land area),AG.LND.FRST.ZS,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.9130015741462,13.020527560923,13.1280550392725,13.2355810260493,13.3431085043988,13.35092882024,13.358749136081,13.3665694519222,13.3743897677633,13.3822085920317,13.3900289078728,13.397849223714,13.405669539555,13.4134898553962,13.4213101712373,13.4291304870785
Lesotho,LSO,Forest area (% of land area),AG.LND.FRST.ZS,1.31752305665349,1.32411069706652,1.33069833747954,1.33728585224378,1.3438734926568,1.35046113306983,1.35704877348286,1.36363641389588,1.37022392866012,1.37681156907314,1.38339920948617,1.38998684989919,1.39657449031222,1.40316200507645,1.40974964548948,1.4163372859025,1.42292492631553,1.42951256672855,1.43610008149279,1.44268772190581,1.44927536231884,1.48221343873518,1.51515151515152,1.54808959156785,1.58102766798419,1.61396574440053,1.64690382081686
Liberia,LBR,Forest area (% of land area),AG.LND.FRST.ZS,51.1731727574751,50.8617109634552,50.5502491694352,50.2387873754153,49.9273255813954,49.6158637873754,49.3044019933555,48.9929401993356,48.6814784053156,48.3700166112957,48.0585548172757,47.7470930232558,47.4356312292359,47.1241694352159,46.812707641196,46.5012458471761,46.1897840531561,45.8783222591362,45.5668604651163,45.2553986710963,44.9439368770764,44.6324750830565,44.3210132890365,44.0095514950166,43.6980897009967,43.3866279069767,43.0751661129568
